Spa.1,Spa.2,Spa.3,Spa.4,Vp,In
12,15,2,5,-39.224,814.774
12,15,5,8,-125.103,814.774
12,15,8,11,-1050.717,814.774
12,15,11,14,4877.064,814.774
12,15,14,17,-1836.541,814.774
12,15,17,20,-1269.161,814.774
12,15,20,23,-141.55,814.774
12,15,23,26,-310.463,814.774
12,15,26,29,-1.669,815.199
12,15,29,32,-5.049,815.199
12,15,3,6,-45.501,816.07
12,15,6,9,-212.615,816.07
12,15,9,18,1209.389,816.07
12,15,18,21,-463.535,816.07
12,15,21,24,-106.801,816.07
12,15,24,27,-267.491,816.07
12,15,27,30,-2.662,816.07
12,15,30,33,-6.782,816.07
12,15,33,36,-31.379,816.07
12,15,36,39,-10.545,816.07
12,15,31,34,-9.422,816.402
12,15,34,37,-34.01,816.402
12,15,37,40,-5.144,816.402
12,15,40,43,-3.257,816.402
12,15,43,46,-1.129,816.402
12,15,46,49,97.298,816.402
12,15,49,52,-5.12,816.402
12,15,52,55,-22.886,816.402
12,15,55,58,-33.627,816.402
12,15,58,61,-35.437,816.402
12,15,32,35,-19.101,816.922
12,15,35,38,-24.783,816.922
12,15,38,41,-3.742,816.922
12,15,41,44,-2.827,816.922
12,15,44,47,-0.75,816.922
12,15,47,50,96.522,816.922
12,15,50,53,-9.114,816.922
12,15,53,56,-29.089,816.922
12,15,56,59,-34.342,816.922
12,15,59,62,-27.664,816.922
12,15,39,42,-3.615,817.25
12,15,42,45,-1.79,817.25
12,15,45,48,-0.429,817.25
12,15,48,51,95.118,817.25
12,15,51,54,-11.116,817.25
12,15,54,57,-36.593,817.25
12,15,57,60,-39.197,817.25
12,15,60,63,-14.607,817.25
12,15,63,66,-4.038,817.25
12,15,66,69,0.699,817.25
12,15,61,64,-8.708,817.612
12,15,64,67,-1.892,817.612
12,15,67,70,1.345,817.612
12,15,70,1,-31.517,817.612
12,15,1,62,36.729,817.612
12,15,62,65,-6.186,817.612
12,15,65,68,-0.083,817.612
12,15,68,71,1.485,817.612
12,15,71,2,-37.808,817.612
12,15,69,72,1.965,818.043
12,15,72,3,-48.521,818.043
13,16,1,4,-34.493,876.911
13,16,4,7,-74.789,876.911
13,16,7,10,-319.191,876.911
13,16,10,2,421.36,876.911
13,16,2,5,-46.595,876.911
13,16,5,8,-129.719,876.911
13,16,8,11,-619.04,876.911
13,16,11,14,-1720.922,876.911
13,16,14,17,118.459,16.22
13,16,17,20,-56.517,16.22
13,16,3,6,-50.321,835.222
13,16,6,9,-193.402,835.222
13,16,9,12,-1704.765,835.222
13,16,12,15,7260.238,835.222
13,16,15,18,-3979.639,877.555
13,16,18,21,-888.268,877.555
13,16,21,24,-170.682,877.555
13,16,24,27,-391.211,877.555
13,16,27,30,-3.803,877.555
13,16,30,33,-9.426,877.555
13,16,19,22,-401.509,877.422
13,16,22,25,-507.404,877.422
13,16,25,28,-1.567,877.422
13,16,28,31,-5.667,877.422
13,16,31,34,-13.041,877.422
13,16,34,37,-47.021,877.422
13,16,37,40,-7.022,877.422
13,16,40,43,-4.311,877.422
13,16,43,46,-1.386,877.422
13,16,46,49,135.606,877.422
13,16,20,23,-235.614,877.393
13,16,23,26,-459.059,877.393
13,16,26,29,-2.423,877.393
13,16,29,32,-7.07,877.393
13,16,32,35,-26.493,877.393
13,16,35,38,-34.217,877.393
13,16,38,41,-5.063,877.393
13,16,41,44,-3.726,877.393
13,16,44,47,-0.858,877.393
13,16,47,50,134.366,877.393
13,16,33,36,-43.453,877.331
13,16,36,39,-14.527,877.331
13,16,39,42,-4.842,877.331
13,16,42,45,-2.287,877.331
13,16,45,48,-0.464,877.331
13,16,48,51,132.368,877.331
13,16,51,54,-15.786,877.331
13,16,54,57,-51.117,877.331
13,16,57,60,-54.383,877.331
13,16,60,63,-19.821,877.331
13,16,49,52,-7.284,876.453
13,16,52,55,-32.22,876.453
13,16,55,58,-46.9,876.453
13,16,58,61,-49.022,876.453
13,16,61,64,-11.568,876.453
13,16,64,67,-2.166,876.453
13,16,67,70,1.981,876.453
13,16,70,1,-39.833,876.453
13,16,1,50,185.648,876.453
13,16,50,53,-12.971,876.453
13,16,53,56,-40.7,876.619
13,16,56,59,-47.789,876.619
13,16,59,62,-38.045,876.619
13,16,62,65,-7.97,876.619
13,16,65,68,0.2,876.619
13,16,68,71,2.105,876.619
13,16,71,2,-47.593,876.619
13,16,2,63,49.696,876.619
13,16,63,66,-5.04,876.619
13,16,66,69,1.125,876.619
13,16,69,72,2.715,876.267
13,16,72,3,-60.526,876.267
14,17,1,4,-31.626,937.927
14,17,4,7,-65.33,937.927
14,17,7,10,-237.673,937.927
14,17,10,13,-3604.335,937.927
14,17,13,16,558.737,76.436
14,17,16,19,-123.691,76.436
14,17,19,22,-55.179,76.436
14,17,22,25,-48.042,76.436
14,17,25,28,-1.761,938.48
14,17,28,31,-5.755,938.48
14,17,2,5,-42.267,937.882
14,17,5,8,-108.579,937.882
14,17,8,11,-400.086,937.882
14,17,11,3,539.945,937.882
14,17,3,6,-47.317,937.882
14,17,6,9,-162.45,937.882
14,17,9,12,-845.475,937.882
14,17,12,15,-2117.265,937.882
14,17,15,18,6060.656,937.882
14,17,18,21,-54.25,24.467
14,17,20,23,-348.653,938.349
14,17,23,26,-524.102,938.349
14,17,26,29,-2.553,938.349
14,17,29,32,-7.149,938.349
14,17,32,35,-26.397,938.349
14,17,35,38,-34.02,938.349
14,17,38,41,-4.932,938.349
14,17,41,44,-3.501,938.349
14,17,44,47,-0.706,938.349
14,17,47,50,135.943,938.349
14,17,21,24,-227.481,937.78
14,17,24,27,-437.968,937.78
14,17,27,30,-3.908,937.78
14,17,30,33,-9.5,937.78
14,17,33,36,-43.247,937.78
14,17,36,39,-14.385,937.78
14,17,39,42,-4.678,937.78
14,17,42,45,-2.105,937.78
14,17,45,48,-0.337,937.78
14,17,48,51,133.59,937.78
14,17,31,34,-13.03,937.36
14,17,34,37,-46.743,937.36
14,17,37,40,-6.89,937.36
14,17,40,43,-4.115,937.36
14,17,43,46,-1.215,937.36
14,17,46,49,137.18,937.36
14,17,49,52,-7.778,937.36
14,17,52,55,-33.118,937.36
14,17,55,58,-47.388,937.36
14,17,58,61,-49.104,937.36
14,17,50,53,-13.78,936.902
14,17,53,56,-41.415,936.902
14,17,56,59,-48.165,936.902
14,17,59,62,-37.913,936.902
14,17,62,65,-7.533,936.902
14,17,65,68,0.493,936.902
14,17,68,71,2.191,936.902
14,17,71,2,-44.72,936.902
14,17,2,51,188.569,936.902
14,17,51,54,-16.576,936.902
14,17,54,57,-51.774,936.706
14,17,57,60,-54.593,936.706
14,17,60,63,-19.522,936.706
14,17,63,66,-4.589,936.706
14,17,66,69,1.316,936.706
14,17,69,72,2.789,936.706
14,17,72,3,-56.951,936.706
14,17,3,61,66.197,936.706
14,17,61,64,-11.189,936.706
14,17,64,67,-1.78,936.706
14,17,67,70,2.124,936.485
14,17,70,1,-37.444,936.485
15,18,1,4,-15.14,815.043
15,18,4,7,-30.191,815.043
15,18,7,10,-99.364,815.043
15,18,10,13,-837.24,815.043
15,18,13,16,-388.384,85.687
15,18,16,19,690.166,85.687
15,18,19,22,-143.52,85.687
15,18,22,25,-48.023,85.687
15,18,25,28,-1.138,815.864
15,18,28,31,-3.078,815.864
15,18,2,5,-20.091,814.713
15,18,5,8,-48.705,814.713
15,18,8,11,-155.431,814.713
15,18,11,14,-4104.188,814.713
15,18,14,17,58.307,9.045
15,18,17,20,-3.78,814.125
15,18,20,23,-475.69,814.125
15,18,23,26,-387.485,814.125
15,18,26,29,-1.46,814.125
15,18,29,32,-3.762,814.125
15,18,3,6,-22.234,812.896
15,18,6,9,-70.808,812.896
15,18,9,12,-290.131,812.896
15,18,12,21,1005.307,812.896
15,18,21,24,-241.948,812.896
15,18,24,27,-308.133,812.896
15,18,27,30,-2.159,812.896
15,18,30,33,-4.919,812.896
15,18,33,36,-22.022,812.896
15,18,36,39,-7.274,812.896
15,18,31,34,-6.701,812.11
15,18,34,37,-23.766,812.11
15,18,37,40,-3.456,812.11
15,18,40,43,-1.988,812.11
15,18,43,46,-0.534,812.11
15,18,46,49,72.708,812.11
15,18,49,52,-4.563,812.11
15,18,52,55,-17.945,812.11
15,18,55,58,-24.762,812.11
15,18,58,61,-25.343,812.11
15,18,32,35,-13.459,811.607
15,18,35,38,-17.223,811.607
15,18,38,41,-2.439,811.607
15,18,41,44,-1.682,811.607
15,18,44,47,-0.28,811.607
15,18,47,50,71.891,811.607
15,18,50,53,-7.985,811.607
15,18,53,56,-21.948,811.607
15,18,56,59,-25.026,811.607
15,18,59,62,-19.478,811.607
15,18,39,42,-2.289,811.074
15,18,42,45,-0.957,811.074
15,18,45,48,-0.092,811.074
15,18,48,51,70.553,811.074
15,18,51,54,-9.393,811.074
15,18,54,57,-27.185,811.074
15,18,57,60,-28.229,811.074
15,18,60,63,-9.923,811.074
15,18,63,66,-2.232,811.074
15,18,66,69,0.706,811.074
15,18,61,64,-5.612,810.546
15,18,64,67,-0.811,810.546
15,18,67,70,1.084,810.546
15,18,70,1,-18.417,810.546
15,18,1,62,21.043,810.546
15,18,62,65,-3.715,810.546
15,18,65,68,0.293,810.546
15,18,68,71,1.11,810.546
15,18,71,2,-21.913,810.546
15,18,69,72,1.389,810.185
15,18,72,3,-27.483,810.185
16,19,1,4,-9.249,1016.309
16,19,4,7,-17.82,1016.309
16,19,7,10,-53.542,1016.309
16,19,10,13,-326.493,1016.309
16,19,13,2,405.152,1016.309
16,19,2,5,-12.206,1016.309
16,19,5,8,-27.959,1016.309
16,19,8,11,-79.039,1016.309
16,19,11,14,-1163.913,1016.309
16,19,14,17,-52.861,32.702
16,19,3,6,-13.427,1018.733
16,19,6,9,-39.765,1018.733
16,19,9,12,-136.433,1018.733
16,19,12,15,-972.595,146.753
16,19,15,18,1179.245,146.753
16,19,18,21,-48.48,146.753
16,19,21,24,-70.963,146.753
16,19,24,27,-53.225,146.753
16,19,27,30,-1.558,1018.113
16,19,30,33,-3.246,1018.113
16,19,17,20,463.53,95.97
16,19,20,23,-136.126,95.97
16,19,23,26,-47.018,95.97
16,19,26,29,-1.129,1018.866
16,19,29,32,-2.544,1018.866
16,19,32,35,-8.602,1018.866
16,19,35,38,-10.921,1018.866
16,19,38,41,-1.475,1018.866
16,19,41,44,-0.938,1018.866
16,19,44,47,-0.041,1018.866
16,19,22,25,-633.866,1018.229
16,19,25,28,-1.002,1018.229
16,19,28,31,-2.156,1018.229
16,19,31,34,-4.3,1018.229
16,19,34,37,-15.104,1018.229
16,19,37,40,-2.105,1018.229
16,19,40,43,-1.135,1018.229
16,19,43,46,-0.188,1018.229
16,19,46,49,49.353,1018.229
16,19,49,52,-3.961,1018.229
16,19,33,36,-13.993,1018.211
16,19,36,39,-4.55,1018.211
16,19,39,42,-1.348,1018.211
16,19,42,45,-0.471,1018.211
16,19,45,48,0.051,1018.211
16,19,48,51,47.39,1018.211
16,19,51,54,-7.511,1018.211
16,19,54,57,-18.263,1018.211
16,19,57,60,-18.295,1018.211
16,19,60,63,-6.206,1018.211
16,19,47,50,48.585,1018.375
16,19,50,53,-6.715,1018.375
16,19,53,56,-15.007,1018.375
16,19,56,59,-16.353,1018.375
16,19,59,62,-12.436,1018.375
16,19,62,65,-2.175,1018.375
16,19,65,68,0.369,1018.375
16,19,68,71,0.789,1018.375
16,19,71,2,-13.726,1018.375
16,19,52,55,-12.88,1018.353
16,19,55,58,-16.333,1018.353
16,19,58,61,-16.288,1018.353
16,19,61,64,-3.422,1018.353
16,19,64,67,-0.318,1018.353
16,19,67,70,0.836,1018.353
16,19,70,1,-11.493,1018.353
16,19,1,63,11.685,1018.353
16,19,63,66,-1.202,1018.353
16,19,66,69,0.579,1018.353
16,19,69,72,1.005,1018.353
16,19,72,3,-17.293,1018.353
17,20,1,4,-5.078,983.475
17,20,4,7,-9.452,983.475
17,20,7,10,-26.208,983.475
17,20,10,13,-128.791,983.475
17,20,13,16,-3427.884,983.701
17,20,16,19,4750.579,983.701
17,20,19,22,29.582,983.701
17,20,22,25,-1160.141,983.701
17,20,25,28,-0.827,983.87
17,20,28,31,-1.291,983.87
17,20,2,5,-6.655,983.595
17,20,5,8,-14.434,983.595
17,20,8,11,-36.967,983.595
17,20,11,14,-392.778,983.595
17,20,14,3,448.982,983.595
17,20,3,6,-7.226,983.595
17,20,6,9,-20.031,983.595
17,20,9,12,-60.191,983.595
17,20,12,15,-1529.72,983.595
17,20,15,18,-6.8,983.595
17,20,18,21,341.094,88.297
17,20,21,24,-145.816,88.297
17,20,24,27,-47.364,88.297
17,20,27,30,-0.995,984.849
17,20,30,33,-1.841,984.849
17,20,33,36,-7.469,984.849
17,20,36,39,-2.411,984.849
17,20,39,42,-0.642,984.849
17,20,42,45,-0.13,984.849
17,20,45,48,0.146,984.849
17,20,23,26,-794.643,984.597
17,20,26,29,-0.734,984.597
17,20,29,32,-1.488,984.597
17,20,32,35,-4.615,984.597
17,20,35,38,-5.803,984.597
17,20,38,41,-0.722,984.597
17,20,41,44,-0.391,984.597
17,20,44,47,0.105,984.597
17,20,47,50,27.589,984.597
17,20,50,53,-5.331,984.597
17,20,31,34,-2.358,984.376
17,20,34,37,-8.066,984.376
17,20,37,40,-1.068,984.376
17,20,40,43,-0.515,984.376
17,20,43,46,0.01,984.376
17,20,46,49,28.193,984.376
17,20,49,52,-3.326,984.376
17,20,52,55,-8.232,984.376
17,20,55,58,-8.96,984.376
17,20,58,61,-8.526,984.376
17,20,48,51,26.469,984.317
17,20,51,54,-5.605,984.317
17,20,54,57,-10.32,984.317
17,20,57,60,-9.69,984.317
17,20,60,63,-3.1,984.317
17,20,63,66,-0.375,984.317
17,20,66,69,0.502,984.317
17,20,69,72,0.69,984.317
17,20,72,3,-9.434,984.317
17,20,53,56,-8.782,984.326
17,20,56,59,-8.785,984.326
17,20,59,62,-6.413,984.326
17,20,62,65,-0.913,984.326
17,20,65,68,0.429,984.326
17,20,68,71,0.576,984.326
17,20,71,2,-7.438,984.326
17,20,2,61,8.146,984.326
17,20,61,64,-1.609,984.326
17,20,64,67,0.073,984.326
17,20,67,70,0.626,984.033
17,20,70,1,-6.124,984.033
18,21,1,4,-3.529,1100.684
18,21,4,7,-6.327,1100.684
18,21,7,10,-16.298,1100.684
18,21,10,13,-68.12,1100.684
18,21,13,16,-1114.297,1100.684
18,21,16,19,-363.632,1100.684
18,21,19,22,83.778,17.357
18,21,22,25,-58.787,17.357
18,21,25,28,-0.871,1101.128
18,21,28,31,-0.941,1101.128
18,21,2,5,-4.582,1100.419
18,21,5,8,-9.421,1100.419
18,21,8,11,-22.091,1100.419
18,21,11,14,-189.17,1100.419
18,21,14,17,-2440.221,1100.419
18,21,17,20,554.973,143.604
18,21,20,23,48.591,143.604
18,21,23,26,-253.755,143.604
18,21,26,29,-0.62,1100.859
18,21,29,32,-1.027,1100.859
18,21,3,6,-4.919,1099.658
18,21,6,9,-12.737,1099.658
18,21,9,12,-34.398,1099.658
18,21,12,15,-624.388,1099.658
18,21,15,24,1809.991,1099.658
18,21,24,27,-1118.029,1098.967
18,21,27,30,-0.741,1098.967
18,21,30,33,-1.173,1098.967
18,21,33,36,-4.274,1098.967
18,21,36,39,-1.31,1098.967
18,21,31,34,-1.432,1098.619
18,21,34,37,-4.601,1098.619
18,21,37,40,-0.541,1098.619
18,21,40,43,-0.162,1098.619
18,21,43,46,0.169,1098.619
18,21,46,49,18.586,1098.619
18,21,49,52,-3.552,1098.619
18,21,52,55,-6.454,1098.619
18,21,55,58,-5.459,1098.619
18,21,58,61,-4.695,1098.619
18,21,32,35,-2.673,1098.396
18,21,35,38,-3.284,1098.396
18,21,38,41,-0.331,1098.396
18,21,41,44,-0.076,1098.396
18,21,44,47,0.235,1098.396
18,21,47,50,17.861,1098.396
18,21,50,53,-5.419,1098.396
18,21,53,56,-6.025,1098.396
18,21,56,59,-5.145,1098.396
18,21,59,62,-3.433,1098.396
18,21,39,42,-0.261,1098.045
18,21,42,45,0.079,1098.045
18,21,45,48,0.238,1098.045
18,21,48,51,16.643,1098.045
18,21,51,54,-5.329,1098.045
18,21,54,57,-6.656,1098.045
18,21,57,60,-5.501,1098.045
18,21,60,63,-1.513,1098.045
18,21,63,66,0.118,1098.045
18,21,66,69,0.582,1098.045
18,21,61,64,-0.642,1097.773
18,21,64,67,0.423,1097.773
18,21,67,70,0.665,1097.773
18,21,70,1,-3.944,1097.773
18,21,1,62,3.129,1097.773
18,21,62,65,-0.204,1097.773
18,21,65,68,0.614,1097.773
18,21,68,71,0.595,1097.773
18,21,71,2,-4.884,1097.773
18,21,69,72,0.677,1097.347
18,21,72,3,-6.327,1097.347
19,22,1,4,-2.559,1135.673
19,22,4,7,-4.445,1135.673
19,22,7,10,-10.861,1135.673
19,22,10,13,-40.699,1135.673
19,22,13,16,-520.011,1135.673
19,22,16,2,578.061,1135.673
19,22,2,5,-3.291,1135.673
19,22,5,8,-6.496,1135.673
19,22,8,11,-14.305,1135.673
19,22,11,14,-106.594,1135.673
19,22,3,6,-3.516,1135.811
19,22,6,9,-8.632,1135.811
19,22,9,12,-21.665,1135.811
19,22,12,15,-321.123,1135.811
19,22,15,18,-1901.211,1135.811
19,22,18,21,338.22,70.071
19,22,21,24,-47.376,70.071
19,22,24,27,-151.215,70.071
19,22,27,30,-0.515,1137.404
19,22,30,33,-0.68,1137.404
19,22,14,17,-819.98,1137.069
19,22,17,20,33.934,1137.069
19,22,20,23,6781.416,1137.069
19,22,23,26,-63.003,12.258
19,22,26,29,-0.467,1138.6
19,22,29,32,-0.645,1138.6
19,22,32,35,-1.327,1138.6
19,22,35,38,-1.565,1138.6
19,22,38,41,-0.076,1138.6
19,22,41,44,0.137,1138.6
19,22,25,28,-0.836,1138.392
19,22,28,31,-0.61,1138.392
19,22,31,34,-0.783,1138.392
19,22,34,37,-2.22,1138.392
19,22,37,40,-0.184,1138.392
19,22,40,43,0.051,1138.392
19,22,43,46,0.273,1138.392
19,22,46,49,10.572,1138.392
19,22,49,52,-3.402,1138.392
19,22,52,55,-4.695,1138.392
19,22,33,36,-2.07,1137.451
19,22,36,39,-0.601,1137.451
19,22,39,42,-0.01,1137.451
19,22,42,45,0.213,1137.451
19,22,45,48,0.312,1137.451
19,22,48,51,8.67,1137.451
19,22,51,54,-4.621,1137.451
19,22,54,57,-3.745,1137.451
19,22,57,60,-2.416,1137.451
19,22,60,63,-0.416,1137.451
19,22,44,47,0.308,1137.304
19,22,47,50,9.913,1137.304
19,22,50,53,-4.976,1137.304
19,22,53,56,-3.711,1137.304
19,22,56,59,-2.432,1137.304
19,22,59,62,-1.282,1137.304
19,22,62,65,0.254,1137.304
19,22,65,68,0.731,1137.304
19,22,68,71,0.591,1137.304
19,22,71,2,-3.22,1137.304
19,22,55,58,-2.788,1137.254
19,22,58,61,-1.933,1137.254
19,22,61,64,0,1137.254
19,22,64,67,0.63,1137.254
19,22,67,70,0.684,1137.254
19,22,70,1,-2.474,1137.254
19,22,1,63,1.068,1137.254
19,22,63,66,0.445,1137.254
19,22,66,69,0.639,1137.254
19,22,69,72,0.661,1137.254
19,22,72,3,-4.324,1137.113
20,23,1,4,-1.434,799.604
20,23,4,7,-2.439,799.604
20,23,7,10,-5.596,799.604
20,23,10,13,-19.279,799.604
20,23,13,16,-214.84,799.604
20,23,16,19,-1134.061,799.604
20,23,19,22,78.869,13.238
20,23,22,25,-56.021,13.238
20,23,25,28,-0.881,800.688
20,23,28,31,-0.312,800.688
20,23,2,5,-1.831,800.983
20,23,5,8,-3.472,800.983
20,23,8,11,-7.227,800.983
20,23,11,14,-48.72,800.983
20,23,14,17,-297.678,800.983
20,23,17,3,358.463,800.983
20,23,3,6,-1.953,800.983
20,23,6,9,-4.493,800.983
20,23,9,12,-10.721,800.983
20,23,12,15,-139.083,800.983
20,23,15,18,-84.369,144.287
20,23,18,21,48.845,144.287
20,23,21,24,2177.496,144.287
20,23,24,27,-2113.143,144.287
20,23,27,30,-0.251,801.556
20,23,30,33,-0.296,801.556
20,23,33,36,-0.655,801.556
20,23,36,39,-0.165,801.556
20,23,39,42,0.067,801.556
20,23,42,45,0.191,801.556
20,23,26,29,-0.296,801.423
20,23,29,32,-0.324,801.423
20,23,32,35,-0.468,801.423
20,23,35,38,-0.477,801.423
20,23,38,41,0.029,801.423
20,23,41,44,0.156,801.423
20,23,44,47,0.235,801.423
20,23,47,50,2.407,801.423
20,23,50,53,-4.013,801.423
20,23,53,56,-1.205,801.423
20,23,31,34,-0.305,800.323
20,23,34,37,-0.696,800.323
20,23,37,40,-0.014,800.323
20,23,40,43,0.108,800.323
20,23,43,46,0.219,800.323
20,23,46,49,2.977,800.323
20,23,49,52,-3.116,800.323
20,23,52,55,-2.366,800.323
20,23,55,58,-0.278,800.323
20,23,58,61,0.347,800.323
20,23,45,48,0.232,800.453
20,23,48,51,1.16,800.453
20,23,51,54,-3.313,800.453
20,23,54,57,-0.811,800.453
20,23,57,60,0.204,800.453
20,23,60,63,0.404,800.453
20,23,63,66,0.576,800.453
20,23,66,69,0.556,800.453
20,23,69,72,0.515,800.453
20,23,72,3,-2.143,800.453
20,23,56,59,0.003,800.357
20,23,59,62,0.423,800.357
20,23,62,65,0.509,800.357
20,23,65,68,0.646,800.357
20,23,68,71,0.467,800.357
20,23,71,2,-1.581,800.357
20,23,2,61,-0.181,800.357
20,23,61,64,0.423,800.357
20,23,64,67,0.633,800.357
20,23,67,70,0.572,800.357
20,23,70,1,-1.021,800.457
21,24,1,4,-0.827,422.169
21,24,4,7,-1.326,422.169
21,24,7,10,-2.82,422.169
21,24,10,13,-8.568,422.169
21,24,13,16,-82.427,422.169
21,24,16,19,-204.599,422.169
21,24,19,22,-286.434,422.169
21,24,22,25,589.59,422.169
21,24,25,28,-1.997,422.169
21,24,28,31,-0.286,422.169
21,24,2,5,-0.954,392.96
21,24,5,8,-1.711,392.96
21,24,8,11,-3.24,392.96
21,24,11,14,-19.206,392.96
21,24,14,17,-95.738,392.96
21,24,17,20,-650.776,392.96
21,24,20,23,5891.407,392.96
21,24,23,26,-4927.183,380.007
21,24,26,29,-0.626,380.007
21,24,29,32,-0.216,380.007
21,24,3,6,-0.979,374.693
21,24,6,9,-1.714,374.693
21,24,9,12,-4.766,374.693
21,24,12,15,-49.305,374.693
21,24,15,18,-112.04,374.693
21,24,18,27,169.838,374.693
21,24,27,30,-0.2,374.693
21,24,30,33,-0.134,374.693
21,24,33,36,0.149,374.693
21,24,36,39,0.064,374.693
21,24,31,34,-0.029,371.375
21,24,34,37,0.153,371.375
21,24,37,40,0.079,371.375
21,24,40,43,0.146,371.375
21,24,43,46,0.184,371.375
21,24,46,49,1.95,371.375
21,24,49,52,-4.989,371.375
21,24,52,55,-1.796,371.375
21,24,55,58,1.011,371.375
21,24,58,61,1.551,371.375
21,24,32,35,0.033,370.15
21,24,35,38,0.111,370.15
21,24,38,41,0.105,370.15
21,24,41,44,0.17,370.15
21,24,44,47,0.21,370.15
21,24,47,50,1.003,370.15
21,24,50,53,-5.592,370.15
21,24,53,56,-0.079,370.15
21,24,56,59,1.267,370.15
21,24,59,62,1.3,370.15
21,24,39,42,0.137,371.697
21,24,42,45,0.165,371.697
21,24,45,48,0.189,371.697
21,24,48,51,-0.962,371.697
21,24,51,54,-4.037,371.697
21,24,54,57,0.587,371.697
21,24,57,60,1.588,371.697
21,24,60,63,0.806,371.697
21,24,63,66,0.577,371.697
21,24,66,69,0.466,371.697
21,24,61,64,0.623,373.761
21,24,64,67,0.575,373.761
21,24,67,70,0.442,373.761
21,24,70,1,-0.216,373.761
21,24,1,62,-1.215,373.761
21,24,62,65,0.604,373.761
21,24,65,68,0.563,373.761
21,24,68,71,0.375,373.761
21,24,71,2,-0.471,373.761
21,24,69,72,0.417,373.054
21,24,72,3,-0.871,373.054
22,25,1,4,-5.653,488.986
22,25,4,7,-8.499,488.986
22,25,7,10,-15.649,488.986
22,25,10,13,-38.126,488.986
22,25,13,16,-283.067,488.986
22,25,16,19,-304.626,488.986
22,25,19,2,654.383,488.986
22,25,2,5,-7.084,488.986
22,25,5,8,-11.167,488.986
22,25,8,11,-18.213,488.986
22,25,3,6,-7.22,488.897
22,25,6,9,-13.818,488.897
22,25,9,12,-24.097,488.897
22,25,12,15,-204.372,488.897
22,25,15,18,-274.161,488.897
22,25,18,21,-1656.9,488.897
22,25,21,24,682.443,488.897
22,25,24,27,3011.236,488.897
22,25,27,30,-1051.647,488.897
22,25,30,33,-172.069,488.897
22,25,11,14,-46.464,293.432
22,25,14,17,-187.889,293.432
22,25,17,20,-346.261,293.432
22,25,20,23,-1243.778,293.432
22,25,23,26,12276.153,172.964
22,25,26,29,-10965.339,172.964
22,25,29,32,-106.578,172.964
22,25,32,35,-49.871,172.964
22,25,35,38,-49.958,197.276
22,25,38,41,189.571,197.276
22,25,28,31,-527.131,490.19
22,25,31,34,-124.477,490.19
22,25,34,37,-178.939,490.19
22,25,37,40,-12.426,490.19
22,25,40,43,-19.476,490.19
22,25,43,46,-8.593,490.19
22,25,46,49,88.402,490.19
22,25,49,52,-28.953,490.19
22,25,52,55,-29.144,490.19
22,25,55,58,-19.033,490.19
22,25,33,36,-177.516,489.168
22,25,36,39,-47.217,489.168
22,25,39,42,-11.367,489.168
22,25,42,45,-12.441,489.168
22,25,45,48,-5.59,489.168
22,25,48,51,77.399,489.168
22,25,51,54,-31.944,489.168
22,25,54,57,-24.498,489.168
22,25,57,60,-20.187,489.168
22,25,60,63,-7.538,489.168
22,25,41,44,-374.083,488.56
22,25,44,47,-6.817,488.56
22,25,47,50,87.289,488.56
22,25,50,53,-37.932,488.56
22,25,53,56,-23.765,488.56
22,25,56,59,-17.587,488.56
22,25,59,62,-14.476,488.56
22,25,62,65,-3.688,488.56
22,25,65,68,-1.905,488.56
22,25,68,71,-1.04,488.56
22,25,58,61,-18.491,488.469
22,25,61,64,-4.674,488.469
22,25,64,67,-2.432,488.469
22,25,67,70,-1.224,488.469
22,25,70,1,-21.024,488.469
22,25,1,63,25.865,488.469
22,25,63,66,-3.021,488.469
22,25,66,69,-1.386,488.469
22,25,69,72,-1.161,488.469
22,25,72,3,-23.525,488.469
22,25,71,2,-21.83,488.116
23,26,1,4,11.977,574.771
23,26,4,7,-27.727,574.771
23,26,7,10,-17.347,574.771
23,26,10,13,-41.516,574.771
23,26,13,16,-300.816,574.771
23,26,16,19,-281.493,574.771
23,26,19,22,-2954.912,574.771
23,26,22,25,2069.248,28.875
23,26,25,28,-1809.807,28.875
23,26,28,31,-50.846,28.875
23,26,2,5,-7.91,576.082
23,26,5,8,-12.419,576.082
23,26,8,11,-20.123,576.082
23,26,11,14,-90.217,576.082
23,26,14,17,-321.812,576.082
23,26,17,20,-464.958,576.082
23,26,20,3,915.296,576.082
23,26,3,6,-8.082,576.082
23,26,6,9,-15.443,576.082
23,26,9,12,-26.44,576.082
23,26,12,15,-49.923,130.884
23,26,15,18,-62.37,130.884
23,26,18,21,-231.384,130.884
23,26,21,24,-1716.849,130.884
23,26,24,27,2796.168,130.884
23,26,27,30,-572.027,130.884
23,26,30,33,-63.369,130.884
23,26,33,36,-56.611,130.884
23,26,36,39,-68.02,576.883
23,26,39,42,-16.981,576.883
23,26,29,32,-524.536,577.512
23,26,32,35,-205.128,577.512
23,26,35,38,-173.824,577.512
23,26,38,41,8.628,577.512
23,26,41,44,-41.257,577.512
23,26,44,47,-7.595,577.512
23,26,47,50,78.964,577.512
23,26,50,53,-24.244,577.512
23,26,53,56,-23.875,577.512
23,26,56,59,-20.203,577.512
23,26,31,34,-190.578,577.8
23,26,34,37,-250.978,577.8
23,26,37,40,-28.068,577.8
23,26,40,43,-15.495,577.8
23,26,43,46,-8.258,577.8
23,26,46,49,78.776,577.8
