,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.25,0.05,0.00,-288.36,-195.427,382.466,MALM_LAG,6/27/2022 3:08:23 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.30,9.02,0.00,472.27,16.490,33.653,MALM_LAG,6/27/2022 3:08:26 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.14,0.10,0.00,-228.68,-201.011,400.402,MALM_LAG,6/27/2022 3:08:43 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.01,9.80,0.00,526.53,15.368,32.867,MALM_LAG,6/27/2022 3:08:46 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.75,0.22,0.00,-250.30,-191.743,407.790,MALM_LAG,6/27/2022 3:09:05 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-4.33,15.48,0.00,528.11,11.116,33.005,MALM_LAG,6/27/2022 3:09:08 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.25,0.19,0.00,-278.99,-178.570,415.547,MALM_LAG,6/27/2022 3:09:29 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-3.80,17.94,0.00,515.01,9.837,33.248,MALM_LAG,6/27/2022 3:09:32 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.13,0.10,0.00,-307.02,-174.245,415.421,MALM_LAG,6/27/2022 3:09:49 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-3.57,19.09,0.00,531.02,9.192,33.096,MALM_LAG,6/27/2022 3:09:52 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.36,0.05,0.00,-256.81,-182.130,415.251,MALM_LAG,6/27/2022 3:10:26 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-4.06,18.54,0.00,489.26,10.438,33.030,MALM_LAG,6/27/2022 3:10:29 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.00,0.05,0.00,-259.04,-169.769,415.511,MALM_LAG,6/27/2022 3:10:45 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-3.29,20.42,0.00,480.89,8.553,33.413,MALM_LAG,6/27/2022 3:10:48 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-3.74,0.23,0.00,-284.38,-127.291,415.966,MALM_LAG,6/27/2022 3:11:11 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-1.20,50.69,0.00,547.38,3.188,34.266,MALM_LAG,6/27/2022 3:11:14 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-4.39,0.03,0.00,-259.84,-149.150,415.537,MALM_LAG,6/27/2022 3:11:36 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-2.47,26.04,0.00,517.72,6.481,33.735,MALM_LAG,6/27/2022 3:11:39 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-4.42,0.08,0.00,-241.10,-150.334,415.595,MALM_LAG,6/27/2022 3:12:02 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-2.60,25.95,0.00,496.85,6.796,33.615,MALM_LAG,6/27/2022 3:12:05 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-4.19,0.08,0.00,-210.65,-142.525,415.520,MALM_LAG,6/27/2022 3:12:30 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-1.57,46.87,0.00,498.84,4.133,33.777,MALM_LAG,6/27/2022 3:12:33 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-3.80,0.07,0.00,-229.52,-129.181,415.454,MALM_LAG,6/27/2022 3:12:58 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-1.51,39.99,0.00,562.00,4.028,34.328,MALM_LAG,6/27/2022 3:13:01 PM
