7990
290	1 11	1 14	1 46	1 49
291	1 11	1 14	1 55	1 58
292	1 11	1 14	1 58	1 61
293	1 11	1 14	1 47	1 50
294	1 11	1 14	1 50	1 53
295	1 11	1 14	1 54	1 57
296	1 11	1 14	1 3	1 61
297	1 12	1 15	1 13	1 16
298	1 12	1 15	1 16	1 19
299	1 12	1 15	1 25	1 28
300	1 12	1 15	1 28	1 31
301	1 12	1 15	1 8	1 11
302	1 12	1 15	1 11	1 14
303	1 12	1 15	1 17	1 20
304	1 12	1 15	1 20	1 23
305	1 12	1 15	1 23	1 26
306	1 12	1 15	1 26	1 29
307	1 12	1 15	1 9	1 18
308	1 12	1 15	1 24	1 27
309	1 12	1 15	1 30	1 33
310	1 12	1 15	1 36	1 39
311	1 12	1 15	1 31	1 34
312	1 12	1 15	1 46	1 49
313	1 12	1 15	1 55	1 58
314	1 12	1 15	1 32	1 35
315	1 12	1 15	1 47	1 50
316	1 12	1 15	1 59	1 62
317	1 12	1 15	1 48	1 51
318	1 12	1 15	1 54	1 57
319	1 12	1 15	1 57	1 60
320	1 12	1 15	1 61	1 64
321	1 12	1 15	1 64	1 67
322	1 12	1 15	1 1	1 62
323	1 12	1 15	1 62	1 65
324	1 12	1 15	1 71	1 2
325	1 13	1 16	1 7	1 10
326	1 13	1 16	1 10	1 2
327	1 13	1 16	1 14	1 17
328	1 13	1 16	1 9	1 12
329	1 13	1 16	1 12	1 15
330	1 13	1 16	1 15	1 18
331	1 13	1 16	1 18	1 21
332	1 13	1 16	1 24	1 27
333	1 13	1 16	1 30	1 33
334	1 13	1 16	1 22	1 25
335	1 13	1 16	1 31	1 34
336	1 13	1 16	1 34	1 37
337	1 13	1 16	1 46	1 49
338	1 13	1 16	1 23	1 26
339	1 13	1 16	1 32	1 35
340	1 13	1 16	1 47	1 50
341	1 13	1 16	1 48	1 51
342	1 13	1 16	1 54	1 57
343	1 13	1 16	1 1	1 50
344	1 13	1 16	1 50	1 53
345	1 13	1 16	1 53	1 56
346	1 13	1 16	1 56	1 59
347	1 13	1 16	1 2	1 63
348	1 14	1 17	1 4	1 7
349	1 14	1 17	1 10	1 13
350	1 14	1 17	1 13	1 16
351	1 14	1 17	1 16	1 19
352	1 14	1 17	1 25	1 28
353	1 14	1 17	1 28	1 31
354	1 14	1 17	1 11	1 3
355	1 14	1 17	1 9	1 12
356	1 14	1 17	1 12	1 15
357	1 14	1 17	1 23	1 26
358	1 14	1 17	1 26	1 29
359	1 14	1 17	1 29	1 32
360	1 14	1 17	1 21	1 24
361	1 14	1 17	1 24	1 27
362	1 14	1 17	1 30	1 33
363	1 14	1 17	1 36	1 39
364	1 14	1 17	1 48	1 51
365	1 14	1 17	1 31	1 34
366	1 14	1 17	1 37	1 40
367	1 14	1 17	1 46	1 49
368	1 14	1 17	1 50	1 53
369	1 14	1 17	1 53	1 56
370	1 14	1 17	1 56	1 59
371	1 14	1 17	1 2	1 51
372	1 14	1 17	1 51	1 54
373	1 14	1 17	1 57	1 60
374	1 14	1 17	1 3	1 61
375	1 14	1 17	1 61	1 64
376	1 15	1 18	1 10	1 13
377	1 15	1 18	1 13	1 16
378	1 15	1 18	1 16	1 19
379	1 15	1 18	1 19	1 22
380	1 15	1 18	1 22	1 25
381	1 15	1 18	1 25	1 28
382	1 15	1 18	1 28	1 31
383	1 15	1 18	1 11	1 14
384	1 15	1 18	1 14	1 17
385	1 15	1 18	1 20	1 23
386	1 15	1 18	1 23	1 26
387	1 15	1 18	1 26	1 29
388	1 15	1 18	1 12	1 21
389	1 15	1 18	1 21	1 24
390	1 15	1 18	1 24	1 27
391	1 15	1 18	1 30	1 33
392	1 15	1 18	1 36	1 39
393	1 15	1 18	1 31	1 34
394	1 15	1 18	1 40	1 43
395	1 15	1 18	1 46	1 49
396	1 15	1 18	1 49	1 52
397	1 15	1 18	1 52	1 55
398	1 15	1 18	1 58	1 61
399	1 15	1 18	1 32	1 35
400	1 15	1 18	1 47	1 50
