Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
494,1,49,1,25.0,-0.046305444,0.0
495,1,49,1,28.0,0.025483244,0.0
496,1,49,1,31.0,0.012360371,0.0
497,1,49,1,5.0,0.000745713,0.0
498,1,49,1,8.0,0.000766572,0.0
499,1,49,1,11.0,0.000555374,0.0
500,1,49,1,14.0,0.000949089,0.0
501,1,49,1,17.0,0.001093799,0.0
502,1,49,1,20.0,-0.001608759,0.0
503,1,49,1,23.0,-0.004642455,0.0
504,1,49,1,26.0,-0.025575874,0.0
505,1,49,1,29.0,0.011722819,0.0
506,1,49,1,32.0,0.010584694,0.0
507,1,49,1,6.0,0.000716992,0.0
508,1,49,1,9.0,0.000758708,0.0
509,1,49,1,12.0,0.000547521,0.0
510,1,49,1,15.0,0.001550006,0.0
511,1,49,1,18.0,-7.43e-05,0.0
512,1,49,1,21.0,-0.002209638,0.0
513,1,49,1,24.0,-0.015059432,0.0
514,1,49,1,27.0,-0.00973805,0.0
515,1,49,1,30.0,0.012463922,0.0
516,1,49,1,33.0,0.007882997,0.0
517,1,49,1,34.0,0.006117432,0.0
518,1,49,1,37.0,0.003622489,0.0
519,1,49,1,40.0,-0.000260705,0.0
520,1,49,1,43.0,-0.000791238,0.0
521,1,49,1,46.0,-0.000861628,0.0
522,1,49,1,32.0,-0.005476099,0.0
523,1,49,1,35.0,0.005264928,0.0
524,1,49,1,38.0,0.00206869,0.0
525,1,49,1,41.0,-0.000467965,0.0
526,1,49,1,44.0,-0.000857718,0.0
527,1,49,1,36.0,0.00433971,0.0
528,1,49,1,39.0,0.000587927,0.0
529,1,49,1,42.0,-0.000654411,0.0
530,1,49,1,45.0,-0.000857774,0.0
531,1,49,1,48.0,-0.000737842,0.0
532,1,49,1,51.0,0.984235473,0.0
533,1,49,1,54.0,-0.250432146,0.0
534,1,49,1,57.0,-0.589287996,0.0
535,1,49,1,60.0,-0.110235666,0.0
536,1,49,1,63.0,-0.022433783,0.0
537,1,49,1,47.0,-0.00088244,0.0
538,1,49,1,50.0,-2.225440601,0.0
539,1,49,1,53.0,4.119776229,0.0
540,1,49,1,56.0,-1.61171329,0.0
541,1,49,1,59.0,-0.220229297,0.0
542,1,49,1,62.0,-0.048665692,0.0
543,1,49,1,65.0,-0.008708131,0.0
544,1,49,1,68.0,-0.003519227,0.0
545,1,49,1,71.0,-0.002105019,0.0
546,1,49,1,2.0,-0.000623033,0.0
547,1,49,1,58.0,-0.368311449,0.0
548,1,49,1,61.0,-0.05426295,0.0
549,1,49,1,64.0,-0.01505429,0.0
550,1,49,1,67.0,-0.004550691,0.0
551,1,49,1,70.0,-0.003079405,0.0
