Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
9,12,65,68,-12.909,912.089,0.0
9,12,68,71,-0.966,912.089,0.0
9,12,71,2,51.64,10.935,0.0
10,13,1,4,-527.312,365.303,0.0
10,13,4,7,-272.49,365.303,0.0
10,13,7,2,322.294,365.303,0.0
10,13,2,5,-111.318,365.303,0.0
10,13,5,8,-437.492,365.303,0.0
10,13,8,11,-219.737,365.303,0.0
10,13,11,14,3818.929,365.303,0.0
10,13,14,17,-2508.383,365.303,0.0
10,13,17,20,-416.133,365.303,0.0
10,13,20,23,-53.09,365.303,0.0
10,13,3,6,-98.26,96.412,0.0
10,13,6,9,-279.338,96.412,0.0
10,13,9,12,878.854,96.412,0.0
10,13,12,15,-205.421,96.412,0.0
10,13,15,18,-262.008,96.412,0.0
10,13,18,21,-47.053,96.412,0.0
10,13,21,24,-39.71,794.317,0.0
10,13,24,27,-102.784,794.317,0.0
10,13,27,30,-2.404,794.317,0.0
10,13,30,33,-17.222,794.317,0.0
10,13,16,19,-1280.38,785.603,0.0
10,13,19,22,-129.989,785.603,0.0
10,13,22,25,-137.172,785.603,0.0
10,13,25,28,-1.252,785.603,0.0
10,13,28,31,-7.682,785.603,0.0
10,13,31,34,-17.673,785.603,0.0
10,13,34,37,-9.515,785.603,0.0
10,13,37,40,-6.909,785.603,0.0
10,13,40,43,-4.499,785.603,0.0
10,13,43,46,-2.442,785.603,0.0
10,13,23,26,-72.442,785.427,0.0
